id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
09AFD2AE-FB0F-477E-9277-28853B083BEA	20230518	1	999000011000230102	999001261000000100	999036501000230119	900000000000548007
0A5669E2-7487-497B-8FDC-1910FA1E20DC	20211221	1	999000011000230102	999001261000000100	999007471000230118	900000000000548007
0A61C4D9-C326-4CEF-9F05-9549364E82D3	20220722	1	999000011000230102	999001261000000100	999033781000230112	900000000000548007
0A67D3E0-A012-4662-9131-D0C4B3E1F5F6	20211221	1	999000011000230102	999001261000000100	999019621000230112	900000000000548007
0AA4B205-42BA-4B28-992A-9EE7DF065FEA	20211221	1	999000011000230102	999001261000000100	999002461000230112	900000000000548007
0AE75AFD-C05E-4838-B26B-4A0E169ACE60	20220722	1	999000011000230102	999001261000000100	999034551000230114	900000000000548007
0AEE9F98-D4E3-45FD-B745-0A3E6238A903	20221129	1	999000011000230102	999001261000000100	999036001000230110	900000000000548007
0AF0D51D-DF14-41A6-8C44-590825BA28A8	20221129	1	999000011000230102	999001261000000100	999036021000230116	900000000000548007
0B1928E5-7721-466C-933A-EC0F38863A3E	20211221	1	999000011000230102	999001261000000100	999023741000230116	900000000000548007
0B57F636-13DA-42E1-8C1F-376008C7B3E0	20211221	1	999000011000230102	999001261000000100	999020741000230114	900000000000548007
0B68C921-2903-4699-9832-6E0B5D7299F5	20211221	1	999000011000230102	999001261000000100	999024591000230118	900000000000548007
0B76B399-7944-482E-9123-B91064ED2091	20211221	1	999000011000230102	999001261000000100	999012311000230118	900000000000548007
0C040559-1E9B-4B08-8938-27A01F0F6AC1	20211221	1	999000011000230102	999001261000000100	999004591000230111	900000000000548007
0C23640A-B928-4D1B-A8DC-F03D721980E1	20211221	1	999000011000230102	999001261000000100	999022981000230117	900000000000548007
0C24BF36-95FC-4B94-AFD7-B0BE4F3E77E8	20211221	1	999000011000230102	999001261000000100	999006111000230119	900000000000548007
0C4B371D-CE26-44ED-8435-4460A5D5B41C	20211221	1	999000011000230102	999001261000000100	999009271000230111	900000000000548007
0C5B40CB-CB0D-4B1F-88BC-5F20EFFA6DB9	20211221	1	999000011000230102	999001261000000100	999011111000230112	900000000000548007
0C7CD029-8F55-447A-96F5-FC2D1D7B875D	20211221	1	999000011000230102	999001261000000100	999022991000230115	900000000000548007
0CA367EE-6D23-4346-A7E0-14A52EACFE41	20211221	1	999000011000230102	999001261000000100	999014351000230111	900000000000548007
0CB252C7-3EB6-44DB-9EC3-F703855BA02E	20211221	1	999000011000230102	999001261000000100	999022621000230112	900000000000548007
0CB9558F-F8D9-4291-B106-38D1660E6B6A	20211221	1	999000011000230102	999001261000000100	999020501000230118	900000000000548007
0CC47253-ED19-4159-BAA3-03EAFB95DDA6	20211221	1	999000011000230102	999001261000000100	999012101000230117	900000000000548007
0CFD5133-19F5-4588-A328-BCF882A967B4	20220309	1	999000011000230102	999001261000000100	999031621000230116	900000000000548007
0D099153-D319-415A-965F-65619C0425B6	20211221	1	999000011000230102	999001261000000100	999009061000230110	900000000000548007
0D1A9E4A-786B-4640-992D-7D1DEB22C490	20211221	1	999000011000230102	999001261000000100	999027231000230113	900000000000548007
0D30CB9E-F94E-40BE-95C6-60791C6D2F1E	20211221	1	999000011000230102	999001261000000100	999019461000230117	900000000000548007
0D318466-B657-4CD2-93CA-3FF682A5E1C9	20211221	1	999000011000230102	999001261000000100	999026431000230111	900000000000548007
0D43327A-2D8F-4084-893A-3D2C33798D0C	20211221	1	999000011000230102	999001261000000100	999027591000230111	900000000000548007
0D4B3136-EB85-4BA0-B2D9-FC04D42F9CE9	20220309	1	999000011000230102	999001261000000100	999031671000230117	900000000000548007
0D50D32E-CC00-493C-B619-C8AA672D1B4B	20211221	1	999000011000230102	999001261000000100	999015221000230112	900000000000548007
0D53BFAF-9401-41E1-93DB-951C7002A7B0	20211221	1	999000011000230102	999001261000000100	999027151000230112	900000000000548007
0D56B023-5B80-4EA7-8F9C-07C4F5FA2B00	20211221	1	999000011000230102	999001261000000100	999017911000230115	900000000000548007
0D5B418B-475B-456B-B73A-7F4048E76738	20220722	1	999000011000230102	999001261000000100	999034501000230113	900000000000548007
0D7CA802-2B16-4721-A8D1-E78CBE838DA6	20211221	1	999000011000230102	999001261000000100	999009421000230113	900000000000548007
0D7E69AC-8CBE-400C-A006-74853AD54057	20211221	1	999000011000230102	999001261000000100	999028791000230116	900000000000548007
0D8F8002-D668-4899-9A28-711177EDF319	20211221	1	999000011000230102	999001261000000100	999005261000230117	900000000000548007
0DCF9CF9-C6DF-431A-8F5F-B75D1BFE7361	20211221	1	999000011000230102	999001261000000100	999007351000230115	900000000000548007
0DEFA73E-E4C5-4228-AD5F-E7CF0140A000	20211221	1	999000011000230102	999001261000000100	999018591000230119	900000000000548007
0E05408E-9F93-4FD6-BF94-B00006EB1EF4	20211221	1	999000011000230102	999001261000000100	999009111000230114	900000000000548007
0E253365-165D-463E-8C44-BE933C17ABE5	20211221	1	999000011000230102	999001261000000100	999018421000230118	900000000000548007
0E2DB894-0277-4124-ABDF-A2F77AE45492	20251211	1	999000011000230102	999001261000000100	999037981000230117	900000000000548007
0E7272B7-436C-4D3C-B364-68A1419B1F90	20211221	1	999000011000230102	999001261000000100	999006911000230116	900000000000548007
0ED30EE9-BD46-45F3-A957-578575702DB8	20211221	1	999000011000230102	999001261000000100	999014061000230111	900000000000548007
0EE508A5-22E1-4377-A3BE-F3D22B4BB63A	20211221	1	999000011000230102	999001261000000100	999019111000230111	900000000000548007
0EF9048A-CD55-4769-99CC-6C51CF9451D5	20211221	1	999000011000230102	999001261000000100	999012461000230114	900000000000548007
0EFA00FD-2E1A-4AEE-ABD9-EB6B657D94BB	20211221	1	999000011000230102	999001261000000100	999013671000230113	900000000000548007
0F043D3B-81FF-4AB3-AA23-FE9BCA5CD20B	20211221	1	999000011000230102	999001261000000100	999005501000230118	900000000000548007
0FBDEFCE-2401-4D21-9850-52DCCF19DDF6	20211221	1	999000011000230102	999001261000000100	999022391000230119	900000000000548007
0FEB5332-29AC-48D4-B678-0B37B54497E8	20211221	1	999000011000230102	999001261000000100	999025221000230119	900000000000548007
0FFE03B9-7830-47C0-916C-ACBB5856B15D	20211221	1	999000011000230102	999001261000000100	999001261000230115	900000000000548007
10045BA8-07AE-4EB6-AB41-25D86F4BBA5D	20251211	1	999000011000230102	999001261000000100	999038591000230110	900000000000548007
100CF5EE-9167-4E9A-8E48-813243759D99	20220722	1	999000011000230102	999001261000000100	999032381000230119	900000000000548007
104076F7-BAFF-41BE-998E-9319DD4BE9F9	20220722	1	999000011000230102	999001261000000100	999032591000230112	900000000000548007
10573824-24EA-4D94-8BA1-3560C76CFDAE	20221129	1	999000011000230102	999001261000000100	999036051000230111	900000000000548007
1057F93C-2C0A-4D18-92E1-E2654D84D1B6	20211221	1	999000011000230102	999001261000000100	999016791000230114	900000000000548007
109B004E-2BA7-428A-8BE2-7354AD1FECDD	20211221	1	999000011000230102	999001261000000100	999013421000230112	900000000000548007
10A0CBBE-B88E-4200-A5E1-C937E651FEA4	20220722	1	999000011000230102	999001261000000100	999033621000230115	900000000000548007
10A17B48-BD3D-43C0-A83F-BA9A8E3B2939	20211221	1	999000011000230102	999001261000000100	999016631000230118	900000000000548007
10A1C56D-1E28-4B12-8A5A-2433D73F75AC	20211221	1	999000011000230102	999001261000000100	999012751000230115	900000000000548007
10ADA908-9238-4456-B70B-1C0C911A7CF7	20211221	1	999000011000230102	999001261000000100	999013581000230114	900000000000548007
10CCFA4E-FC9D-4D4D-8AC8-67E179E71863	20211221	1	999000011000230102	999001261000000100	999007661000230113	900000000000548007
10E34DD0-7C28-4491-99FF-6CCE5C6D8F92	20211221	1	999000011000230102	999001261000000100	999023541000230110	900000000000548007
10F0C1E0-0C3F-4BD6-A246-213A261F3B5D	20211221	1	999000011000230102	999001261000000100	999027781000230117	900000000000548007
112711CD-796A-4E5F-A8AA-5363613B0828	20211221	1	999000011000230102	999001261000000100	999000071000230113	900000000000548007
1127A930-63D1-43EC-96BA-3C8127124069	20211221	1	999000011000230102	999001261000000100	999007951000230119	900000000000548007
112A8F56-53E2-4ED6-AB95-50811070EF5F	20211221	1	999000011000230102	999001261000000100	999003951000230113	900000000000548007
112E0BD8-89CF-431C-B022-692D98BB550B	20231012	0	999000011000230102	999001261000000100	999007791000230114	900000000000548007
1149ABE5-5873-4FEF-999A-F765CBA8CD01	20251211	1	999000011000230102	999001261000000100	999038431000230113	900000000000548007
11655A70-AFC7-4C3F-BC04-7589B0F9C9CF	20221007	1	999000011000230102	999001261000000100	999035891000230115	900000000000548007
118272C7-E52A-4F3A-B09D-6D44B45B5CE1	20211221	1	999000011000230102	999001261000000100	999005871000230113	900000000000548007
11A862F8-23EB-405A-8324-FACCBB901553	20211221	1	999000011000230102	999001261000000100	999019031000230117	900000000000548007
11F51CCD-45C0-46C6-BC84-0E4A4859CC48	20220722	1	999000011000230102	999001261000000100	999034831000230115	900000000000548007
1208886A-6606-4EF0-8611-45DEB3856677	20251211	1	999000011000230102	999001261000000100	999037761000230114	900000000000548007
1217F28D-E8FD-4BDD-872E-E57C250C5059	20211221	1	999000011000230102	999001261000000100	999021111000230119	900000000000548007
1264D76A-F88F-4761-87FE-AD8272828A7F	20211221	1	999000011000230102	999001261000000100	999007751000230116	900000000000548007
129A41A0-B669-4258-B722-2F024A05663E	20211221	1	999000011000230102	999001261000000100	999014421000230114	900000000000548007
12BA6E98-F4F4-47C4-826A-A0D0A169535A	20211221	1	999000011000230102	999001261000000100	999015111000230114	900000000000548007
130169BE-F08F-4BB0-BDD6-5FFC2AA65C5F	20211221	1	999000011000230102	999001261000000100	999015821000230111	900000000000548007
130F5037-B0FF-4622-B41F-821CAC3F6702	20211221	1	999000011000230102	999001261000000100	999015231000230114	900000000000548007
13191C23-E65F-4F9C-A49C-A8AB0EA07A5C	20251211	1	999000011000230102	999001261000000100	999037781000230115	900000000000548007
132A0A93-0D48-4657-9613-378B70191C12	20220722	1	999000011000230102	999001261000000100	999034271000230117	900000000000548007
133882EA-DB39-47A6-94F9-6D20DBC77128	20211221	1	999000011000230102	999001261000000100	999021581000230118	900000000000548007
134DF8D7-C143-4110-895C-689B1DC03F89	20211221	1	999000011000230102	999001261000000100	999028831000230113	900000000000548007
134F0725-EEBB-4C01-85C4-CACB43D35613	20211221	1	999000011000230102	999001261000000100	999023221000230115	900000000000548007
13574FCE-C751-486B-A85D-25599DC86542	20220722	1	999000011000230102	999001261000000100	999031991000230113	900000000000548007
1377019A-06B3-4EE9-910A-01AC8FDB6C34	20211221	1	999000011000230102	999001261000000100	999023181000230110	900000000000548007
13C5EA39-F039-431B-A05C-8BD5EA204C5B	20211221	1	999000011000230102	999001261000000100	999014741000230112	900000000000548007
13D0B074-7B23-414D-B366-0AE8D1C8F132	20211221	1	999000011000230102	999001261000000100	999026351000230111	900000000000548007
13DF0CC7-C714-4DB8-A975-2FCC4A797F34	20211221	1	999000011000230102	999001261000000100	999000381000230112	900000000000548007
13EC8FE7-1156-41D8-84FB-BB7151D07647	20211221	1	999000011000230102	999001261000000100	999027181000230116	900000000000548007
13F182EE-0CA3-4750-B9F2-00EF331F2A6C	20211221	1	999000011000230102	999001261000000100	999000351000230116	900000000000548007
14035B44-682F-43CF-9E0F-F98261000FCC	20211221	1	999000011000230102	999001261000000100	999020791000230119	900000000000548007
1421B9DB-045D-4116-85EA-102E80B60CCC	20211221	1	999000011000230102	999001261000000100	999016341000230118	900000000000548007
143E4DD5-BF10-4917-ACBF-96F9184C374B	20211221	1	999000011000230102	999001261000000100	999019471000230114	900000000000548007
14492DE5-4C28-4645-9575-73E5AD5CAFD3	20211221	1	999000011000230102	999001261000000100	999011191000230118	900000000000548007
144FC54F-8238-4F78-9E00-9CE299ED49D7	20220722	1	999000011000230102	999001261000000100	999035341000230117	900000000000548007
148DA8BF-B40C-4549-9BE5-9263DF5262F1	20211221	1	999000011000230102	999001261000000100	999018101000230119	900000000000548007
149CC874-FF10-4B34-9067-5C7B391291F9	20251211	1	999000011000230102	999001261000000100	999037941000230110	900000000000548007
14A5C8FB-E515-4FB0-AFD6-4BED99567C4B	20211221	1	999000011000230102	999001261000000100	999031021000230114	900000000000548007
14ACCCAD-4490-4F33-A1BE-98A502363918	20211221	1	999000011000230102	999001261000000100	999005751000230112	900000000000548007
14BB79AA-5DA7-4F32-856A-7AE7209B9F50	20211221	1	999000011000230102	999001261000000100	999026511000230119	900000000000548007
14C6AC7C-DEFE-4AD8-8D44-B95A77E9D1EE	20211221	1	999000011000230102	999001261000000100	999029071000230111	900000000000548007
15324349-E54E-41BB-B1ED-D6B5ECD63128	20211221	1	999000011000230102	999001261000000100	999026191000230116	900000000000548007
1569C7C6-899F-441C-AAD3-10745EF1D41D	20211221	1	999000011000230102	999001261000000100	999014751000230110	900000000000548007
1573C074-9D31-4E98-9911-FCE83133241E	20220309	1	999000011000230102	999001261000000100	999031591000230119	900000000000548007
158FAF05-6277-4F4B-965C-32685AF66C10	20211221	1	999000011000230102	999001261000000100	999016901000230115	900000000000548007
15907BAE-57D1-401D-914D-42306706A9EC	20230309	1	999000011000230102	999001261000000100	999036421000230112	900000000000548007
15C65F76-3749-4A77-8087-0922C96C2C90	20211221	1	999000011000230102	999001261000000100	999014311000230112	900000000000548007
15D44D38-75F9-4A0C-9F4D-F493BC188FD5	20211221	1	999000011000230102	999001261000000100	999030631000230113	900000000000548007
15DBF8E1-639B-445C-A794-B07E3637B19B	20211221	1	999000011000230102	999001261000000100	999026311000230112	900000000000548007
15E28722-E603-41E3-ACB4-701B864F23F6	20211221	1	999000011000230102	999001261000000100	999025901000230116	900000000000548007
1602D716-E7A2-433C-A365-2948FD9C97A5	20211221	1	999000011000230102	999001261000000100	999009141000230110	900000000000548007
16179EF8-7949-44DF-B121-8C52A447C0B7	20211221	1	999000011000230102	999001261000000100	999002301000230118	900000000000548007
162CD46A-F195-4C92-A502-21FA0BA1EB18	20211221	1	999000011000230102	999001261000000100	999028751000230114	900000000000548007
164305F4-AD0F-4250-A829-6866C38D722E	20211221	1	999000011000230102	999001261000000100	999031061000230116	900000000000548007
1648D46E-6E9F-40CB-A8AE-F438A306E423	20211221	1	999000011000230102	999001261000000100	999013511000230117	900000000000548007
164D2A09-2749-4224-BE6E-E36C124C70CA	20220722	1	999000011000230102	999001261000000100	999034951000230117	900000000000548007
16653A62-A902-4F0D-8482-6CAC776F6373	20211221	1	999000011000230102	999001261000000100	999019831000230110	900000000000548007
1678035D-AABF-4A8C-8915-F5AB5AF790C4	20211221	1	999000011000230102	999001261000000100	999007421000230117	900000000000548007
168AD89C-0AEA-49A8-A348-066EA0B8800B	20211221	1	999000011000230102	999001261000000100	999020951000230114	900000000000548007
168DEE54-BEBD-4048-B5FC-E40F3A2F3301	20211221	1	999000011000230102	999001261000000100	999001181000230118	900000000000548007
16953D78-EBD7-4715-A0B2-13558BE99AD7	20211221	1	999000011000230102	999001261000000100	999027711000230114	900000000000548007
16FCDB6F-5109-49A7-B03E-99A8E8DCCA02	20250521	1	999000011000230102	999001261000000100	999037361000230110	900000000000548007
170B653D-FECB-4F93-90F0-F309851CFFE5	20211221	1	999000011000230102	999001261000000100	999018741000230115	900000000000548007
1736100E-A4CF-4E1D-9984-2AEAA4001557	20211221	1	999000011000230102	999001261000000100	999007671000230116	900000000000548007
17809676-6B1F-4337-8CEA-C54BE89E4BC2	20211221	1	999000011000230102	999001261000000100	999021181000230111	900000000000548007
17A808B3-7E38-45AA-81BC-805304546D5A	20211221	1	999000011000230102	999001261000000100	999029711000230119	900000000000548007
17C26FA1-5E8C-4B7A-A3A3-47E87D05460E	20211221	1	999000011000230102	999001261000000100	999016111000230116	900000000000548007
17D1ECCD-2C33-4D18-8F7E-B3C24E79E364	20211221	1	999000011000230102	999001261000000100	999022791000230118	900000000000548007
17DB7BC4-09D3-4649-A350-010586F83B53	20211221	1	999000011000230102	999001261000000100	999002031000230112	900000000000548007
17EB2B19-AA66-4647-BC71-5D0A13F6317F	20251211	1	999000011000230102	999001261000000100	999037601000230118	900000000000548007
17F8CE8C-B48D-4807-94A1-7C78A7B96B06	20211221	1	999000011000230102	999001261000000100	999010261000230114	900000000000548007
18147A9B-5CEB-4E48-8CC1-FEC9AC32D2A6	20211221	1	999000011000230102	999001261000000100	999005021000230115	900000000000548007
1825E025-1470-4839-89F0-45388B979DA7	20211221	1	999000011000230102	999001261000000100	999022661000230119	900000000000548007
182C8784-46B6-4F4C-A8D7-0669B2BDA1FA	20251211	1	999000011000230102	999001261000000100	999038451000230116	900000000000548007
184BE619-5D23-4E83-9815-B8B763C4931D	20211221	1	999000011000230102	999001261000000100	999000111000230117	900000000000548007
18726733-F6D4-4865-872D-3ABF60E17FA4	20251211	1	999000011000230102	999001261000000100	999038561000230119	900000000000548007
1874090C-B5C0-45AA-A941-532BF40E10C6	20211221	1	999000011000230102	999001261000000100	999018071000230113	900000000000548007
1886446F-2CC3-4C4D-AACC-EACA4A815CA0	20230718	1	999000011000230102	999001261000000100	999036621000230114	900000000000548007
1891A2FB-EEE9-43B7-B200-5CF42C12381C	20221129	1	999000011000230102	999001261000000100	999036011000230112	900000000000548007
18AC86B5-A9DB-419F-8A00-C86259B3BCA1	20211221	1	999000011000230102	999001261000000100	999023791000230111	900000000000548007
18B21C9F-AD54-4CE4-9F1F-EC7B3FDD9C5F	20211221	1	999000011000230102	999001261000000100	999018951000230115	900000000000548007
18B266DB-F868-4D73-9493-E392F91CC6A5	20211221	1	999000011000230102	999001261000000100	999020631000230110	900000000000548007
18FC11E2-B704-43A9-A812-943D850035E5	20211221	1	999000011000230102	999001261000000100	999017381000230113	900000000000548007
19076184-A690-47FA-AF30-0E9AD309B93C	20220916	1	999000011000230102	999001261000000100	999035771000230114	900000000000548007
19296A03-4B70-42EA-AAE3-C91D70744EE1	20211221	1	999000011000230102	999001261000000100	999027751000230113	900000000000548007
19586E6E-E123-4AAA-9664-855454F73F34	20211221	1	999000011000230102	999001261000000100	999023391000230110	900000000000548007
197FCA52-5442-473C-94EE-381F2D3783CE	20211221	1	999000011000230102	999001261000000100	999017861000230114	900000000000548007
19CC60F3-44A9-4848-93B2-C49B53BCCFB0	20211221	1	999000011000230102	999001261000000100	999011351000230113	900000000000548007
19E3381F-9479-43A7-95EF-ED3D1600CD08	20220722	1	999000011000230102	999001261000000100	999034791000230112	900000000000548007
19E5791C-CB8B-487C-BE76-6F172018F048	20211221	1	999000011000230102	999001261000000100	999014711000230111	900000000000548007
1A0C254F-78ED-49B5-A4B9-E92A0FE635A2	20211221	1	999000011000230102	999001261000000100	999009951000230111	900000000000548007
1A495721-5F1A-4951-B69C-CABFEFD70308	20211221	1	999000011000230102	999001261000000100	999000031000230111	900000000000548007
1A65D18A-8D94-4EAD-B1CE-86767DB7F6BC	20221007	1	999000011000230102	999001261000000100	999035851000230113	900000000000548007
1A7BD3BE-00F5-414F-B3DE-42778AACCA57	20211221	1	999000011000230102	999001261000000100	999023821000230116	900000000000548007
1A82160D-2CAE-4E91-BC72-7F02C744ECBA	20211221	1	999000011000230102	999001261000000100	999011031000230118	900000000000548007
1A9391E7-99AB-4741-A79B-4C281B3CF558	20230130	1	999000011000230102	999001261000000100	999036171000230118	900000000000548007
