id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
999035951000230125	20230130	1	999000011000230102	999035921000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999035961000230127	20230130	1	999000011000230102	999035931000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999035971000230120	20230130	1	999000011000230102	999035941000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999035981000230122	20230130	1	999000011000230102	999035951000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999035991000230124	20230130	1	999000011000230102	999035961000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036001000230123	20230130	1	999000011000230102	999035971000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036011000230120	20250521	0	999000011000230102	999035981000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036021000230128	20230309	1	999000011000230102	999035991000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036031000230126	20230309	1	999000011000230102	999036001000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036041000230121	20230309	1	999000011000230102	999036011000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036051000230124	20230309	1	999000011000230102	999036021000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036061000230122	20230309	1	999000011000230102	999036031000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036071000230129	20230309	1	999000011000230102	999036041000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036081000230127	20230309	1	999000011000230102	999036051000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036091000230125	20230309	1	999000011000230102	999036061000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036101000230124	20230309	1	999000011000230102	999036071000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036111000230121	20230413	1	999000011000230102	999036081000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036141000230122	20230518	1	999000011000230102	999036111000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036151000230120	20230518	1	999000011000230102	999036121000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036161000230123	20230518	1	999000011000230102	999036131000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036171000230125	20230518	1	999000011000230102	999036141000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036181000230128	20230518	1	999000011000230102	999036151000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036191000230126	20230518	1	999000011000230102	999036161000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036201000230129	20230718	1	999000011000230102	999036171000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036211000230127	20231012	1	999000011000230102	999036181000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036221000230124	20231012	1	999000011000230102	999036191000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036231000230121	20231127	1	999000011000230102	999036201000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036241000230126	20231127	1	999000011000230102	999036211000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036251000230128	20231127	1	999000011000230102	999036221000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036261000230125	20231127	1	999000011000230102	999036231000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036271000230123	20250521	0	999000011000230102	999036241000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036281000230120	20231127	1	999000011000230102	999036251000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036291000230122	20231127	1	999000011000230102	999036261000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036301000230121	20231127	1	999000011000230102	999036271000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036311000230123	20231127	1	999000011000230102	999036281000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036321000230126	20231127	1	999000011000230102	999036291000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036331000230129	20240215	1	999000011000230102	999036301000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036341000230124	20240215	1	999000011000230102	999036311000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036351000230122	20240501	1	999000011000230102	999036321000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036361000230120	20240501	1	999000011000230102	999036331000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036371000230127	20240501	1	999000011000230102	999036341000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036381000230125	20240501	1	999000011000230102	999036351000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036391000230128	20240501	1	999000011000230102	999036361000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036401000230125	20241205	1	999000011000230102	999036371000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036411000230128	20241205	1	999000011000230102	999036381000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036421000230120	20241205	1	999000011000230102	999036391000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036431000230122	20241205	1	999000011000230102	999036401000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036441000230127	20241205	1	999000011000230102	999036411000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036451000230129	20241205	1	999000011000230102	999036421000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036461000230126	20241205	1	999000011000230102	999036431000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036471000230124	20241205	1	999000011000230102	999036441000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036481000230121	20241205	1	999000011000230102	999036451000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036491000230123	20241205	1	999000011000230102	999036461000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036501000230126	20241205	1	999000011000230102	999036471000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036511000230129	20241205	1	999000011000230102	999036481000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036521000230121	20241205	1	999000011000230102	999036491000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036531000230123	20241205	1	999000011000230102	999036501000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036541000230128	20241205	1	999000011000230102	999036511000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036551000230125	20250521	1	999000011000230102	999036521000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036561000230127	20250521	1	999000011000230102	999036531000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036571000230120	20250521	1	999000011000230102	999036541000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036581000230122	20250521	1	999000011000230102	999036551000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036591000230124	20250521	1	999000011000230102	999036561000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036601000230127	20250521	1	999000011000230102	999036571000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036611000230125	20250521	1	999000011000230102	999036581000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036621000230122	20250904	1	999000011000230102	999036591000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036631000230124	20250904	1	999000011000230102	999036601000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036641000230129	20251211	1	999000011000230102	999036611000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036651000230126	20251211	1	999000011000230102	999036621000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036661000230128	20251211	1	999000011000230102	999036631000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036671000230121	20251211	1	999000011000230102	999036641000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036681000230123	20251211	1	999000011000230102	999036651000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036691000230120	20251211	1	999000011000230102	999036661000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036701000230120	20251211	1	999000011000230102	999036671000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036711000230122	20251211	1	999000011000230102	999036681000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036721000230125	20251211	1	999000011000230102	999036691000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036731000230128	20251211	1	999000011000230102	999036701000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036741000230123	20251211	1	999000011000230102	999036711000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036751000230121	20251211	1	999000011000230102	999036721000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036761000230124	20251211	1	999000011000230102	999036731000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036771000230126	20251211	1	999000011000230102	999036741000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036781000230129	20251211	1	999000011000230102	999036751000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036791000230127	20251211	1	999000011000230102	999036761000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036801000230128	20251211	1	999000011000230102	999036771000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036811000230126	20251211	1	999000011000230102	999036781000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036821000230123	20251211	1	999000011000230102	999036791000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036831000230120	20251211	1	999000011000230102	999036801000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036841000230125	20251211	1	999000011000230102	999036811000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036851000230127	20251211	1	999000011000230102	999036821000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036861000230129	20251211	1	999000011000230102	999036831000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036871000230122	20251211	1	999000011000230102	999036841000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036881000230124	20251211	1	999000011000230102	999036851000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036891000230121	20251211	1	999000011000230102	999036861000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036901000230122	20251211	1	999000011000230102	999036871000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036911000230124	20251211	1	999000011000230102	999036881000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036921000230127	20251211	1	999000011000230102	999036891000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036931000230125	20251211	1	999000011000230102	999036901000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036941000230120	20251211	1	999000011000230102	999036911000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036951000230123	20251211	1	999000011000230102	999036921000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036961000230121	20251211	1	999000011000230102	999036931000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036971000230128	20251211	1	999000011000230102	999036941000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036981000230126	20251211	1	999000011000230102	999036951000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999036991000230129	20251211	1	999000011000230102	999036961000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037001000230121	20251211	1	999000011000230102	999036971000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037011000230123	20251211	1	999000011000230102	999036981000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037021000230126	20251211	1	999000011000230102	999036991000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037031000230129	20251211	1	999000011000230102	999037001000230109	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037041000230124	20251211	1	999000011000230102	999037011000230106	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037051000230122	20251211	1	999000011000230102	999037021000230103	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037061000230120	20251211	1	999000011000230102	999037031000230101	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037071000230127	20251211	1	999000011000230102	999037041000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037081000230125	20251211	1	999000011000230102	999037051000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037091000230128	20251211	1	999000011000230102	999037061000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037101000230122	20251211	1	999000011000230102	999037071000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037111000230124	20251211	1	999000011000230102	999037081000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037121000230127	20251211	1	999000011000230102	999037091000230100	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037131000230125	20251211	1	999000011000230102	999037101000230105	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037141000230120	20251211	1	999000011000230102	999037111000230107	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037151000230123	20251211	1	999000011000230102	999037121000230104	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037161000230121	20251211	1	999000011000230102	999037131000230102	999000051000230103	0	116680003	900000000000011006	900000000000451002
999037171000230128	20251211	1	999000011000230102	999037141000230108	999000051000230103	0	116680003	900000000000011006	900000000000451002
