id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
999001191000230116	20200427	1	999000011000230102	999001171000230104	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - body mass index and weight findings for National Diabetes Audit simple reference set	900000000000017005
999001221000230113	20200427	1	999000011000230102	999001211000230101	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - blood pressure has been measured for National Diabetes Audit simple reference set (foundation metadata concept)	900000000000017005
999001231000230110	20200427	1	999000011000230102	999001211000230101	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - blood pressure has been measured for National Diabetes Audit simple reference set	900000000000017005
999001261000230115	20200427	1	999000011000230102	999001251000230102	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - cholesterol has been measured for National Diabetes Audit simple reference set (foundation metadata concept)	900000000000017005
999001271000230112	20200427	1	999000011000230102	999001251000230102	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - cholesterol has been measured for National Diabetes Audit simple reference set	900000000000017005
999001341000230113	20200427	1	999000011000230102	999001331000230103	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - dementia diagnoses simple reference set (foundation metadata concept)	900000000000017005
999001351000230111	20200427	1	999000011000230102	999001331000230103	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - dementia diagnoses simple reference set	900000000000017005
999001381000230115	20200427	1	999000011000230102	999001371000230101	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - dementia assessment procedures and scores simple reference set (foundation metadata concept)	900000000000017005
999001391000230118	20200427	1	999000011000230102	999001371000230101	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - dementia assessment procedures and scores simple reference set	900000000000017005
999001421000230114	20200427	1	999000011000230102	999001411000230102	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - dementia assessment declined simple reference set (foundation metadata concept)	900000000000017005
999001431000230111	20200427	1	999000011000230102	999001411000230102	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - dementia assessment declined simple reference set	900000000000017005
999001461000230116	20200427	1	999000011000230102	999001451000230103	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - creation or agreement of a dementia care plan simple reference set (foundation metadata concept)	900000000000017005
999001471000230113	20200427	1	999000011000230102	999001451000230103	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - creation or agreement of a dementia care plan simple reference set	900000000000017005
999001501000230116	20200427	1	999000011000230102	999001491000230108	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - dementia care plan declined simple reference set (foundation metadata concept)	900000000000017005
999001511000230119	20200427	1	999000011000230102	999001491000230108	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - dementia care plan declined simple reference set	900000000000017005
999001541000230118	20200427	1	999000011000230102	999001531000230108	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - dementia care plan review done simple reference set (foundation metadata concept)	900000000000017005
999001551000230115	20200427	1	999000011000230102	999001531000230108	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - dementia care plan review done simple reference set	900000000000017005
999001581000230111	20200427	1	999000011000230102	999001571000230105	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - declined dementia care plan review simple reference set (foundation metadata concept)	900000000000017005
999001591000230113	20200427	1	999000011000230102	999001571000230105	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - declined dementia care plan review simple reference set	900000000000017005
999001621000230111	20200427	1	999000011000230102	999001611000230104	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - medication reviewed both general and specific to dementia simple reference set (foundation metadata concept)	900000000000017005
999001631000230113	20200427	1	999000011000230102	999001611000230104	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - medication reviewed both general and specific to dementia simple reference set	900000000000017005
999001661000230118	20200427	1	999000011000230102	999001651000230100	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - at risk of dementia simple reference set (foundation metadata concept)	900000000000017005
999001671000230110	20200427	1	999000011000230102	999001651000230100	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - at risk of dementia simple reference set	900000000000017005
999001701000230114	20200427	1	999000011000230102	999001691000230105	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Bangladeshi ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001711000230111	20200427	1	999000011000230102	999001691000230105	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Bangladeshi ethnicity simple reference set	900000000000017005
999001741000230112	20200427	1	999000011000230102	999001731000230102	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Chinese ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001751000230110	20200427	1	999000011000230102	999001731000230102	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Chinese ethnicity simple reference set	900000000000017005
999001781000230119	20200427	1	999000011000230102	999001771000230100	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Indian ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001791000230117	20200427	1	999000011000230102	999001771000230100	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Indian ethnicity simple reference set	900000000000017005
999001821000230112	20200427	1	999000011000230102	999001811000230100	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other Asian background ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001831000230114	20200427	1	999000011000230102	999001811000230100	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other Asian background ethnicity simple reference set	900000000000017005
999001861000230119	20200427	1	999000011000230102	999001851000230101	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Pakistani ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001871000230111	20200427	1	999000011000230102	999001851000230101	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Pakistani ethnicity simple reference set	900000000000017005
999001901000230111	20200427	1	999000011000230102	999001891000230106	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping African ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001911000230113	20200427	1	999000011000230102	999001891000230106	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping African ethnicity simple reference set	900000000000017005
999001941000230114	20200427	1	999000011000230102	999001931000230104	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Caribbean ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001951000230112	20200427	1	999000011000230102	999001931000230104	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Caribbean ethnicity simple reference set	900000000000017005
999001981000230116	20200427	1	999000011000230102	999001971000230102	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other Black or African or Caribbean background ethnicity simple reference set (foundation metadata concept)	900000000000017005
999001991000230119	20200427	1	999000011000230102	999001971000230102	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other Black or African or Caribbean background ethnicity simple reference set	900000000000017005
999002021000230110	20200427	1	999000011000230102	999002011000230103	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other mixed or multiple ethnic background ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002031000230112	20200427	1	999000011000230102	999002011000230103	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other mixed or multiple ethnic background ethnicity simple reference set	900000000000017005
999002061000230117	20200427	1	999000011000230102	999002051000230104	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White and Asian ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002071000230114	20200427	1	999000011000230102	999002051000230104	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White and Asian ethnicity simple reference set	900000000000017005
999002101000230115	20200427	1	999000011000230102	999002091000230109	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White and Black African ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002111000230118	20200427	1	999000011000230102	999002091000230109	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White and Black African ethnicity simple reference set	900000000000017005
999002141000230117	20200427	1	999000011000230102	999002131000230107	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White and Black Caribbean ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002151000230119	20200427	1	999000011000230102	999002131000230107	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White and Black Caribbean ethnicity simple reference set	900000000000017005
999002181000230110	20200427	1	999000011000230102	999002171000230109	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping not stated ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002191000230112	20200427	1	999000011000230102	999002171000230109	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping not stated ethnicity simple reference set	900000000000017005
999002221000230115	20200427	1	999000011000230102	999002211000230107	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Arab ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002231000230118	20200427	1	999000011000230102	999002211000230107	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping Arab ethnicity simple reference set	900000000000017005
999002261000230113	20200427	1	999000011000230102	999002251000230106	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other ethnic group ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002271000230116	20200427	1	999000011000230102	999002251000230106	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other ethnic group ethnicity simple reference set	900000000000017005
999002301000230118	20200427	1	999000011000230102	999002291000230101	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White English, Welsh, Scottish, Northern Irish or British ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002311000230116	20200427	1	999000011000230102	999002291000230101	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White English, Welsh, Scottish, Northern Irish or British ethnicity simple reference set	900000000000017005
999002341000230115	20200427	1	999000011000230102	999002331000230105	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White Gypsy or Irish Traveller ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002351000230117	20200427	1	999000011000230102	999002331000230105	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White Gypsy or Irish Traveller ethnicity simple reference set	900000000000017005
999002381000230113	20200427	1	999000011000230102	999002371000230107	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White Irish ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002391000230110	20200427	1	999000011000230102	999002371000230107	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping White Irish ethnicity simple reference set	900000000000017005
999002421000230119	20200427	1	999000011000230102	999002411000230106	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other White background ethnicity simple reference set (foundation metadata concept)	900000000000017005
999002431000230117	20200427	1	999000011000230102	999002411000230106	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - NHS Digital 2016 grouping any other White background ethnicity simple reference set	900000000000017005
999002461000230112	20200427	1	999000011000230102	999002451000230105	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - initial memory assessment simple reference set (foundation metadata concept)	900000000000017005
999002471000230115	20200427	1	999000011000230102	999002451000230105	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - initial memory assessment simple reference set	900000000000017005
999002501000230112	20200427	1	999000011000230102	999002491000230100	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - initial memory assessment declined simple reference set (foundation metadata concept)	900000000000017005
999002511000230114	20200427	1	999000011000230102	999002491000230100	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - initial memory assessment declined simple reference set	900000000000017005
999002541000230110	20200427	1	999000011000230102	999002531000230100	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - referral to memory clinic made simple reference set (foundation metadata concept)	900000000000017005
999002551000230113	20200427	1	999000011000230102	999002531000230100	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - referral to memory clinic made simple reference set	900000000000017005
999002581000230117	20200427	1	999000011000230102	999002571000230103	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - referral to memory clinic declined simple reference set (foundation metadata concept)	900000000000017005
999002591000230115	20200427	1	999000011000230102	999002571000230103	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - referral to memory clinic declined simple reference set	900000000000017005
999002621000230117	20200427	1	999000011000230102	999002611000230109	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - learning disability or conditions always causing learning disability simple reference set (foundation metadata concept)	900000000000017005
999002631000230115	20200427	1	999000011000230102	999002611000230109	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - learning disability or conditions always causing learning disability simple reference set	900000000000017005
999002661000230110	20200427	1	999000011000230102	999002651000230108	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - diabetes mellitus diagnoses for National Diabetes Audit simple reference set (foundation metadata concept)	900000000000017005
999002671000230118	20200427	1	999000011000230102	999002651000230108	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - diabetes mellitus diagnoses for National Diabetes Audit simple reference set	900000000000017005
999002701000230119	20200427	1	999000011000230102	999002691000230103	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - ethnicity for National Diabetes Audit simple reference set (foundation metadata concept)	900000000000017005
999002711000230117	20200427	1	999000011000230102	999002691000230103	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - ethnicity for National Diabetes Audit simple reference set	900000000000017005
999002741000230116	20200427	1	999000011000230102	999002731000230106	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - height has been measured for National Diabetes Audit simple reference set (foundation metadata concept)	900000000000017005
999002751000230118	20200427	1	999000011000230102	999002731000230106	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - height has been measured for National Diabetes Audit simple reference set	900000000000017005
999002781000230114	20200427	1	999000011000230102	999002771000230108	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - informed dissent from national audit or national diabetes audit simple reference set (foundation metadata concept)	900000000000017005
999002791000230111	20200427	1	999000011000230102	999002771000230108	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - informed dissent from national audit or national diabetes audit simple reference set	900000000000017005
999002821000230116	20200427	1	999000011000230102	999002811000230108	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - pre diabetes simple reference set (foundation metadata concept)	900000000000017005
999002831000230119	20200427	1	999000011000230102	999002811000230108	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - pre diabetes simple reference set	900000000000017005
999002861000230114	20200427	1	999000011000230102	999002851000230107	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - persistent proteinuria simple reference set (foundation metadata concept)	900000000000017005
999002871000230117	20200427	1	999000011000230102	999002851000230107	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - persistent proteinuria simple reference set	900000000000017005
999002901000230117	20200427	1	999000011000230102	999002891000230102	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - attended or completed diabetes structured education programme simple reference set (foundation metadata concept)	900000000000017005
999002911000230115	20200427	1	999000011000230102	999002891000230102	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - attended or completed diabetes structured education programme simple reference set	900000000000017005
999002941000230119	20200427	1	999000011000230102	999002931000230109	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - offered, referred, declined or did not attend nor complete diabetes structured education programme simple reference set (foundation metadata concept)	900000000000017005
999002951000230116	20200427	1	999000011000230102	999002931000230109	en	900000000000013009	UK NHS primary care data extraction - General practice data extraction - offered, referred, declined or did not attend nor complete diabetes structured education programme simple reference set	900000000000017005
999002981000230112	20200427	1	999000011000230102	999002971000230106	en	900000000000003001	United Kingdom National Health Service primary care data extraction - General practice data extraction - diabetes mellitus type-specific for National Diabetes Audit simple reference set (foundation metadata concept)	900000000000017005
